date,detail,cash,credit,creditType,category,tag,waste
2015년08월06일,커피,0,3280,현대M카드,식비>커피/음료,,
2015년08월07일,점심,4000,0,,식비>평일점심,,
2015년08월07일,한복 비용,650000,0,,경조사/회비>결혼준비,결혼준비,
2015년08월07일,청실홍실(with 현아),16000,0,,경조사/회비>데이트,,
2015년08월07일,아이스크림,1000,0,,식비>간식,,
2015년08월07일,핸드폰요금(6월),0,70360,현대M카드,주거/통신>이동통신,,
2015년08월07일,핸드폰요금(7월),0,73450,현대M카드,주거/통신>이동통신,,
2015년08월08일,샌드위치(with 현아),8000,0,,경조사/회비>데이트,,
2015년08월08일,피스 보증금,50000,0,,세금/이자>기타,결혼준비,
2015년08월09일,커피,7500,0,,식비>커피/음료,,
2015년08월10일,점심,4000,0,,식비>평일점심,,
2015년08월10일,간식,5600,0,,식비>간식,,
2015년08월10일,간식,4500,0,,식비>간식,,
2015년08월10일,모기약,17200,0,,생활용품>기타,,
2015년08월11일,점심,4000,0,,식비>평일점심,,
2015년08월11일,파리바게트,6400,0,,식비>간식,,
2015년08월12일,음료수,1400,0,,식비>커피/음료,,
2015년08월12일,점심,4000,0,,식비>평일점심,,
2015년08월12일,LIG동기모임,19400,0,,경조사/회비>모임회비,,
2015년08월13일,맹구랑 술,36000,0,,식비>술/유흥,,
2015년08월13일,음료수,1400,0,,식비>커피/음료,,
2015년08월13일,택시비,0,3040,현대M카드,교통/차량>택시비P,,
2015년08월13일,투썸(with 현아),0,4800,현대M카드,경조사/회비>데이트,,
2015년08월13일,항공권 추가,0,90780,현대M카드,건강/문화>여행,제주도,
2015년08월14일,건전지,3900,0,,생활용품>잡화소모,,
2015년08월14일,저녁,7500,0,,식비>평일저녁,,
2015년08월14일,책(앵무새죽이기),0,3800,현대M카드,건강/문화>도서구입,,
2015년08월15일,모자,12000,0,,의복/미용>패션잡화,,
2015년08월15일,투썸(with 현아),0,10100,현대M카드,경조사/회비>데이트,,
2015년08월15일,양꼬치(with 현아),0,33000,현대M카드,경조사/회비>데이트,,
2015년08월15일,태국음식점(with 현아),0,21000,현대M카드,경조사/회비>데이트,,
2015년08월16일,점심(with 아빠),0,20000,현대M카드,식비>외식,,
2015년08월16일,간식,3760,0,,식비>간식,,
2015년08월16일,꾸카꽃(with 현아),0,34800,현대M카드,경조사/회비>데이트,,
2015년08월17일,백선횟집(with 종욱),0,83000,현대M카드,식비>술/유흥,제주도,
2015년08월18일,렌트비,100000,0,,건강/문화>여행,제주도,
2015년08월18일,렌트카 범퍼 수리비,30000,0,,건강/문화>여행,제주도,
2015년08월18일,렌즈액,9000,0,,생활용품>잡화소모,,
2015년08월18일,민트 레스토랑(with 현아),110000,0,,경조사/회비>데이트,제주도,
2015년08월21일,변액연금(대한생명),200000,0,,저축/보험>연금,고정비용,
2015년08월21일,오메기떡,14000,0,,경조사/회비>선물,제주도,
2015년08월21일,신한카드 연회비,5000,0,,세금/이자>기타,,
2015년08월21일,아빠담배,0,23000,현대M카드,경조사/회비>선물,제주도,
2015년08월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2015년08월22일,과자,1400,0,,식비>간식,,
2015년08월22일,부일곱창(with 현아),23000,0,,경조사/회비>데이트,,
2015년08월23일,파스쿠지(with 현아),8000,0,,경조사/회비>데이트,,
2015년08월23일,현아 생일케익,16000,0,,경조사/회비>데이트,,
2015년08월23일,시타라(with 현아),0,49000,현대M카드,경조사/회비>데이트,,
2015년08월24일,점심,4000,0,,식비>평일점심,,
2015년08월24일,점심,4000,0,,식비>평일점심,,
2015년08월24일,현대M카드 사용대금 (2015.07.10 ~ 2015.08.09),524540,0,,카드대금>현대M카드,,
2015년08월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2015년08월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2015년08월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2015년08월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2015년08월25일,점심,4000,0,,식비>평일점심,,
2015년08월25일,곗돈 6차,1000000,0,,저축/보험>기타,,
2015년08월25일,부모님 용돈,300000,0,,용돈/기타>용돈,,
2015년08월25일,담배,4900,0,,용돈/기타>담배,,
2015년08월26일,점심,4000,0,,식비>평일점심,,
2015년08월26일,빙고브래드,10800,0,,식비>간식,,
2015년08월26일,투썸,0,6560,현대M카드,식비>커피/음료,,
2015년08월27일,하나은행 적금,100000,0,,저축/보험>적금,,
2015년08월27일,대출 보증료,403200,0,,세금/이자>기타,,
2015년08월27일,대출 인지세,35000,0,,세금/이자>기타,,
2015년08월27일,송금수수료,3000,0,,세금/이자>기타,,
2015년08월27일,점심,4000,0,,식비>평일점심,,
2015년08월28일,전세금,46000000,0,,저축/보험>전세,,
2015년08월28일,부동산 중계수수료,220000,0,,세금/이자>기타,,
2015년08월28일,점심,3250,0,,식비>평일점심,,
2015년08월28일,부식,14700,0,,식비>부식,,
2015년08월29일,커피,9900,0,,식비>커피/음료,,
2015년08월29일,"술(with 빱, 맹구)",68000,0,,식비>술/유흥,,
2015년08월30일,음료수,1500,0,,식비>커피/음료,,
2015년08월30일,스타벅스(with 현아),6300,0,,경조사/회비>데이트,,
2015년08월30일,치킨(with 현아),0,28000,현대M카드,경조사/회비>데이트,,
2015년08월31일,점심,4000,0,,식비>평일점심,,
2015년08월31일,커피,0,6480,현대M카드,식비>커피/음료,,
2015년09월01일,점심,4000,0,,식비>평일점심,,
2015년09월01일,더페이스샵 스킨,12900,0,,의복/미용>헤어/뷰티,,
2015년09월01일,대중교통비정산(8월),0,80550,현대M카드,교통/차량>대중교통비,,
2015년09월01일,신용지킴이 수수료,0,900,현대M카드,세금/이자>기타,,
2015년09월02일,네이버 뮤직,8500,0,,건강/문화>문화생활,,
2015년09월02일,점심,4000,0,,식비>평일점심,,
2015년09월03일,앤티앤스,0,17200,현대M카드,식비>간식,,
2015년09월03일,점심,4000,0,,식비>평일점심,,
2015년09월04일,준오헤어,0,23800,현대M카드,의복/미용>헤어/뷰티,,
2015년09월04일,점심,4000,0,,식비>평일점심,,
2015년09월05일,파리바게트,6300,0,,식비>간식,,
2015년09월05일,두다트(with 현아),10700,0,,경조사/회비>데이트,,
2015년09월06일,라피자노스트라(with 현아),28000,0,,경조사/회비>데이트,,
2015년09월06일,발렛비,9000,0,,교통/차량>기타,,
2015년09월07일,점심,4000,0,,식비>평일점심,,
2015년09월07일,지방세,12870,0,,세금/이자>세금,,
2015년09월09일,점심,4000,0,,식비>평일점심,,
2015년09월09일,아이스크림,1400,0,,식비>간식,,
2015년09월09일,생수,850,0,,식비>부식,,
2015년09월09일,림가기(with 현아),0,41800,현대M카드,경조사/회비>데이트,,
2015년09월09일,핸드폰요금(8월),0,66100,현대M카드,주거/통신>이동통신,,
2015년09월10일,점심,5500,0,,식비>평일점심,,
2015년09월10일,생수,800,0,,식비>부식,,
2015년09월11일,점심,4000,0,,식비>평일점심,,
2015년09월12일,커피,2500,0,,식비>커피/음료,,
2015년09월13일,간식,4500,0,,식비>간식,,
2015년09월13일,주유비,0,30000,현대M카드,교통/차량>주유비,,
2015년09월13일,커피빈,0,26800,현대M카드,식비>커피/음료,,
2015년09월14일,점심,4000,0,,식비>평일점심,,
2015년09월14일,투썸,0,10100,현대M카드,식비>커피/음료,,
2015년09월15일,점심,4000,0,,식비>평일점심,,
2015년09월15일,[1/3개월] 프로펜시아,0,55434,신한 LOVE 카드,건강/문화>약국,할부,
2015년09월16일,음료수,1300,0,,식비>커피/음료,,
2015년09월17일,점심,4000,0,,식비>평일점심,,
2015년09월17일,음료수,1400,0,,식비>커피/음료,,
2015년09월17일,이랜드크루즈(with 현아),30000,0,,경조사/회비>데이트,,
2015년09월18일,점심,4000,0,,식비>평일점심,,
2015년09월18일,음료수,1400,0,,식비>커피/음료,,
2015년09월18일,결혼반지,1940000,0,,경조사/회비>결혼준비,결혼준비,
2015년09월19일,외식,24000,0,,식비>외식,,
2015년09월19일,커피(with 현아),8000,0,,경조사/회비>데이트,,
2015년09월19일,현아 옷 선물,0,419330,현대백화점카드,용돈/기타>선물,결혼준비,
2015년09월20일,냉명(with 현아),22000,0,,경조사/회비>데이트,,
2015년09월20일,MT(with 현아),25000,0,,경조사/회비>데이트,,
2015년09월20일,엄마 옷선물,730000,0,,용돈/기타>선물,결혼준비,
2015년09월21일,변액연금(대한생명),200000,0,,저축/보험>연금,고정비용,
2015년09월21일,커피,2500,0,,식비>커피/음료,,
2015년09월21일,간식,3700,0,,식비>간식,,
2015년09월21일,저녁(with 동생),16100,0,,식비>외식,,
2015년09월21일,점심,8000,0,,식비>평일점심,,
2015년09월21일,동생 정장,0,299000,신한 LOVE 카드,용돈/기타>선물,결혼준비,
2015년09월21일,정장수선비,8000,0,,의복/미용>세탁수선비,결혼준비,
2015년09월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2015년09월22일,점심,7000,0,,식비>평일점심,,
2015년09월23일,음료수,1300,0,,식비>커피/음료,,
2015년09월23일,현대M카드 사용대금 (2015.08.10 ~ 2015.09.09),647710,0,,카드대금>현대M카드,,
2015년09월24일,음료수,1500,0,,식비>커피/음료,,
2015년09월24일,점심,6000,0,,식비>평일점심,,
2015년09월24일,택시비,0,3000,현대M카드,교통/차량>택시비P,,
2015년09월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2015년09월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2015년09월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2015년09월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2015년09월25일,추석맞이 용돈,200000,0,,용돈/기타>용돈,,
2015년09월25일,곗돈7차,1000000,0,,저축/보험>기타,계,
2015년09월25일,커피,2500,0,,식비>커피/음료,,
2015년09월25일,점심,4400,0,,식비>평일점심,,
2015년09월25일,간식,1800,0,,식비>간식,,
2015년09월25일,하나은행 적금,100000,0,,저축/보험>적금,,
2015년09월26일,생수,280,0,,식비>부식,,
2015년09월26일,택시비,0,14900,현대M카드,교통/차량>택시비P,,
2015년09월26일,한우선물세트,218000,0,,용돈/기타>선물,결혼준비,
2015년09월26일,문배주,45000,0,,경조사/회비>결혼준비,결혼준비,
2015년09월27일,담배,4500,0,,용돈/기타>담배,,
2015년09월27일,건전지,2100,0,,생활용품>잡화소모,,
2015년09월27일,음료수,1300,0,,식비>커피/음료,,
2015년09월27일,"술(빱, 종욱, 성진)",30000,0,,식비>술/유흥,,
2015년09월28일,커피,12700,0,,식비>커피/음료,,
2015년09월28일,친구들 결혼전 식사,212000,0,,경조사/회비>결혼준비,결혼준비,
2015년09월28일,담배,4900,0,,용돈/기타>담배,,
2015년09월28일,대리비,10000,0,,교통/차량>기타,,
2015년09월28일,택시비,0,8300,현대M카드,교통/차량>택시비P,,
2015년09월28일,택시비,0,18360,현대M카드,교통/차량>택시비P,,
2015년09월28일,친구들 결혼전 식사 2차,0,96300,신한 LOVE 카드,경조사/회비>결혼준비,결혼준비,
2015년09월30일,커피,2500,0,,식비>커피/음료,,
2015년09월30일,간식쏨,12410,0,,식비>간식,,
2015년09월30일,점심,4500,0,,식비>평일점심,,
2015년09월30일,택시비,0,3800,현대M카드,교통/차량>택시비P,,
2015년09월30일,대출이자,190246,0,,세금/이자>대출이자,,
2015년10월01일,술값,50000,0,,식비>술/유흥,,
2015년10월01일,이자,1233,0,,세금/이자>기타,,
2015년10월01일,파리바게트,9800,0,,식비>간식,,
2015년10월01일,간식,2500,0,,식비>간식,,
2015년10월01일,맛있는쿄토(with 현아),42000,0,,경조사/회비>데이트,,
2015년10월01일,예술(with 현아),20000,0,,경조사/회비>데이트,,
2015년10월01일,맥북,0,800000,신한 LOVE 카드,생활용품>가구/가전,,
2015년10월01일,대중교통비정산(9월),0,84400,현대M카드,교통/차량>대중교통비,,
2015년10월01일,신용지킴이 수수료,0,900,현대M카드,세금/이자>기타,,
2015년10월02일,음료수,1700,0,,식비>커피/음료,,
2015년10월02일,네이버 뮤직,8500,0,,건강/문화>문화생활,,
2015년10월02일,점심,4500,0,,식비>평일점심,,
2015년10월02일,커피쏨,11000,0,,식비>커피/음료,,
2015년10월02일,저녁,6100,0,,식비>평일저녁,,
2015년10월02일,대학동기에게 쏨,88000,0,,경조사/회비>결혼준비,결혼준비,
2015년10월02일,택시비,5000,0,,교통/차량>택시비P,,
2015년10월03일,파리바게트,6800,0,,식비>간식,,
2015년10월04일,커피(with 현아),10000,0,,경조사/회비>데이트,,
2015년10월04일,라튜피나(with 현아),46000,0,,경조사/회비>데이트,,
2015년10월04일,니트,34900,0,,의복/미용>의류비,,
2015년10월04일,축의금(윤영진 과장님),100000,0,,경조사/회비>경조사비,,
2015년10월05일,점심,4500,0,,식비>평일점심,,
2015년10월05일,택시비,0,3000,현대M카드,교통/차량>택시비P,,
2015년10월06일,점심,4500,0,,식비>평일점심,,
2015년10월06일,간식,2300,0,,식비>간식,,
2015년10월06일,캐리어 구매,0,156870,신한 LOVE 카드,생활용품>기타,중국출장,
2015년10월07일,점심,4500,0,,식비>평일점심,,
2015년10월07일,저녁,2050,0,,식비>평일저녁,,
2015년10월08일,커피,2500,0,,식비>커피/음료,,
2015년10월08일,유창이와 점심,36000,0,,경조사/회비>결혼준비,결혼준비,
2015년10월08일,택시비,0,6700,현대M카드,교통/차량>택시비P,,
2015년10월08일,택시비,0,8200,현대M카드,교통/차량>택시비P,,
2015년10월08일,LIG동기들과 식사,0,119400,레드카드,경조사/회비>결혼준비,결혼준비,
2015년10월08일,LIG동기들과 식사2차,0,40000,레드카드,경조사/회비>결혼준비,결혼준비,
2015년10월08일,음료수,0,4900,레드카드,식비>커피/음료,,
2015년10월09일,작은아버지들 모시고 식사,0,162000,레드카드,경조사/회비>결혼준비,결혼준비,
2015년10월09일,주례선생님과 차,0,51000,레드카드,경조사/회비>결혼준비,결혼준비,
2015년10월09일,최군맥주(with 현아),0,10500,레드카드,경조사/회비>데이트,,
2015년10월09일,택시비,0,6120,레드카드,교통/차량>택시비P,,
2015년10월09일,코코이찌방(with 현아),0,16200,레드카드,경조사/회비>데이트,,
2015년10월09일,속옷/양말,0,29800,레드카드,의복/미용>의류비,중국출장,
2015년10월09일,음료수,0,6120,레드카드,식비>커피/음료,,
2015년10월09일,생필품,0,78030,레드카드,생활용품>잡화소모,중국출장,
2015년10월11일,바지,0,49900,레드카드,의복/미용>의류비,,
2015년10월11일,준오헤어,0,23800,레드카드,의복/미용>헤어/뷰티,,
2015년10월11일,티셔츠,0,17900,레드카드,의복/미용>의류비,중국출장,
2015년10월11일,커피(with 현아),0,7000,레드카드,경조사/회비>데이트,,
2015년10월11일,코트,0,299000,레드카드,의복/미용>의류비,,
2015년10월12일,바디로션,0,15200,레드카드,생활용품>잡화소모,중국출장,
2015년10월12일,폼클렌저,0,22000,레드카드,의복/미용>헤어/뷰티,,
2015년10월12일,택시비,0,3000,레드카드,교통/차량>택시비P,,
2015년10월12일,점심,0,4500,레드카드,식비>평일점심,,
2015년10월12일,저녁,0,52000,레드카드,식비>평일저녁,카드깡,
2015년10월13일,택시비,0,3000,레드카드,교통/차량>택시비P,,
2015년10월13일,커피,0,2500,레드카드,식비>커피/음료,,
2015년10월13일,점심,0,5500,레드카드,식비>평일점심,,
2015년10월14일,커피,0,2500,레드카드,식비>커피/음료,,
2015년10월14일,점심,0,4500,레드카드,식비>평일점심,,
2015년10월15일,[2/3개월] 프로펜시아,0,55433,신한 LOVE 카드,건강/문화>약국,할부,
2015년10월15일,아이스크림,900,0,,식비>간식,,
2015년10월15일,커피,0,2500,레드카드,식비>커피/음료,,
2015년10월15일,점심쏨,0,45000,레드카드,경조사/회비>결혼준비,결혼준비,
2015년10월15일,점심쏨,0,28500,신한 LOVE 카드,경조사/회비>결혼준비,결혼준비,
2015년10월16일,점심,7500,0,,식비>평일점심,,
2015년10월16일,위안화 환전,1002815,0,,건강/문화>기타,중국출장,
2015년10월16일,주식 마이너스,2800000,0,,세금/이자>기타,,
2015년10월16일,동료들과 저녁,0,120000,레드카드,경조사/회비>결혼준비,결혼준비,
2015년10월16일,동료들과 술,0,18300,레드카드,경조사/회비>결혼준비,결혼준비,
2015년10월16일,동료들과 술,140000,0,,식비>술/유흥,,
2015년10월17일,현아 시계 선물,0,313650,레드카드,경조사/회비>선물,,
2015년10월17일,리얼살몬(with 현아),0,38500,레드카드,경조사/회비>데이트,,
2015년10월17일,파가니니(with 현아),0,19000,레드카드,경조사/회비>데이트,,
2015년10월17일,음료수,1500,0,,식비>커피/음료,,
2015년10월17일,음료수,1750,0,,식비>커피/음료,,
2015년10월17일,침대 예약금,100000,0,,생활용품>가구/가전,결혼준비,
2015년10월18일,도미노피자(with 현아),0,22960,레드카드,경조사/회비>데이트,,
2015년10월18일,아빠 구두,200000,0,,경조사/회비>선물,결혼준비,
2015년10월19일,수화물 추가 수수료,0,50000,레드카드,세금/이자>기타,중국출장,
2015년10월21일,변액연금(대한생명),200000,0,,저축/보험>연금,고정비용,
2015년10월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2015년10월22일,신한 LOVE 카드 사용대금 (2015.09.08 ~ 2015.10.07),1407604,0,,카드대금>신한 LOVE 카드,,
2015년10월23일,레드카드 사용대금 (2015.09.12 ~ 2015.10.11),921670,0,,카드대금>레드카드,,
2015년10월23일,현대M카드 사용대금 (2015.09.10 ~ 2015.10.09),218460,0,,카드대금>현대M카드,,
2015년10월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2015년10월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2015년10월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2015년10월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2015년10월25일,하나은행 적금,100000,0,,저축/보험>적금,"고정비용,",
2015년10월25일,곗돈8차,1000000,0,,저축/보험>기타,계,
2015년10월25일,부모님 용돈,300000,0,,용돈/기타>용돈,,
2015년10월26일,현대백화점카드 사용대금 (2015.09.09 ~ 2015.10.08),419330,0,,카드대금>현대백화점카드,,
2015년10월27일,핸드폰요금(9월),74900,0,,주거/통신>이동통신,,
2015년10월28일,대출이자,184109,0,,세금/이자>대출이자,,
2015년11월01일,대중교통비정산(10월),0,47450,레드카드,교통/차량>대중교통비,,
2015년11월01일,신용지킴이 수수료,0,900,레드카드,세금/이자>기타,,
2015년11월02일,네이버 뮤직,8500,0,,건강/문화>문화생활,,
2015년11월09일,아파트관리비(9월),72750,0,,주거/통신>관리비,,
2015년11월10일,베이징덕(with 현아),85505,0,,경조사/회비>데이트,,
2015년11월13일,데이터로밍 신청,0,55024,신한 LOVE 카드,건강/문화>여행,신혼여행,
2015년11월13일,엄마 선물,0,122114,신한 LOVE 카드,경조사/회비>선물,신혼여행,
2015년11월15일,[3/3개월] 프로펜시아,0,55433,신한 LOVE 카드,건강/문화>약국,할부,
2015년11월18일,음료수,0,2200,레드카드,식비>커피/음료,,
2015년11월18일,국제면허증발급,0,8500,레드카드,교통/차량>기타,,
2015년11월18일,준오헤어,0,25500,레드카드,의복/미용>헤어/뷰티,,
2015년11월18일,저녁(with 현아),0,16000,레드카드,경조사/회비>데이트,,
2015년11월18일,투썸(with 현아),0,4800,레드카드,경조사/회비>데이트,,
2015년11월19일,icloud 구매,0,1170,레드카드,주거/통신>인터넷,,
2015년11월19일,가족식사,0,83000,레드카드,식비>외식,,
2015년11월20일,결혼 뒷풀이 비용,300000,0,,경조사/회비>결혼준비,결혼준비,
2015년11월20일,신혼여행 환전($500),582200,0,,건강/문화>여행,신혼여행,
2015년11월20일,파리바게트,0,1800,레드카드,식비>간식,,
2015년11월20일,음료수,0,4500,레드카드,식비>커피/음료,,
2015년11월20일,주유비,0,30000,레드카드,교통/차량>주유비,,
2015년11월21일,변액연금(대한생명),200000,0,,저축/보험>연금,고정비용,
2015년11월21일,택시비,0,6400,레드카드,교통/차량>택시비P,,
2015년11월21일,음료수,0,4450,레드카드,식비>커피/음료,,
2015년11월21일,간식,0,4900,레드카드,식비>간식,,
2015년11월21일,면세담배,0,47700,레드카드,용돈/기타>선물,,
2015년11월21일,도너츠,0,4800,레드카드,식비>간식,,
2015년11월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2015년11월22일,Alamo 렌트 추가비용,0,44959,레드카드,건강/문화>여행,신혼여행,
2015년11월23일,신한 LOVE 카드 사용대금 (2015.10.08 ~ 2015.11.07),83933,0,,카드대금>신한 LOVE 카드,,
2015년11월23일,레드카드 사용대금 (2015.10.12 ~ 2015.11.11),792960,0,,카드대금>레드카드,,
2015년11월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2015년11월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2015년11월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2015년11월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2015년11월25일,하나은행 적금,100000,0,,저축/보험>적금,"고정비용,",
2015년11월25일,Dollar 렌트 추가비,0,54136,레드카드,건강/문화>여행,신혼여행,
2015년11월27일,핸드폰요금(10월),77380,0,,주거/통신>이동통신,,
2015년11월27일,신혼여행 환전($200),238638,0,,건강/문화>여행,신혼여행,
2015년11월27일,Coach 쇼핑,0,365801,레드카드,의복/미용>패션잡화,신혼여행,
2015년11월27일,Kate Spade 쇼핑,0,198034,레드카드,의복/미용>패션잡화,신혼여행,
2015년11월27일,남진이 선물,0,47993,레드카드,경조사/회비>선물,신혼여행,
2015년11월27일,Hys Steak House,0,195640,레드카드,건강/문화>여행,신혼여행,
2015년11월28일,곗돈9차,1000000,0,,저축/보험>기타,계,
2015년11월28일,하와이 빈티지 커피,0,18874,레드카드,건강/문화>여행,신혼여행,
2015년11월28일,양주구입,0,102235,레드카드,용돈/기타>선물,신혼여행,
2015년11월30일,대출이자,190246,0,,세금/이자>대출이자,,
2015년11월30일,주민세,5780,0,,세금/이자>세금,,
2015년11월30일,아파트관리비(10월),98300,0,,주거/통신>관리비,,
2015년11월30일,현아 화장품 면세,0,34500,레드카드,용돈/기타>선물,신혼여행,
2015년11월30일,커피,0,11740,레드카드,식비>커피/음료,,
2015년12월01일,주유비,0,30000,레드카드,교통/차량>주유비,,
2015년12월01일,현아 화장품 면세,0,22816,레드카드,용돈/기타>선물,,
2015년12월01일,속옷,0,39700,레드카드,의복/미용>의류비,,
2015년12월01일,로션,0,14900,레드카드,의복/미용>헤어/뷰티,,
2015년12월01일,치약,0,3200,레드카드,생활용품>잡화소모,,
2015년12월01일,현아 화장품 면세,0,22687,레드카드,용돈/기타>선물,,
2015년12월01일,커피,0,4800,레드카드,식비>커피/음료,,
2015년12월01일,"위안화 환전 (1,500)",281595,0,,건강/문화>기타,중국출장,
2015년12월01일,샴푸 3통,39000,0,,생활용품>잡화소모,,
2015년12월01일,간식,4900,0,,식비>간식,,
2015년12월01일,대중교통비정산(11월),0,13200,레드카드,교통/차량>대중교통비,,
2015년12월01일,신용지킴이 수수료,0,900,레드카드,세금/이자>기타,,
2015년12월02일,네이버 뮤직,8500,0,,건강/문화>문화생활,,
2015년12월05일,축의금(덕헌이형),100000,0,,경조사/회비>경조사비,,
2015년12월06일,예금 신규,20000000,0,,저축/보험>예금,,
2015년12월12일,위안화 환전(2000),373397,0,,건강/문화>기타,중국출장,
2015년12월19일,icloud 구매,0,1197,레드카드,주거/통신>인터넷,,
2015년12월21일,변액연금(대한생명),200000,0,,저축/보험>연금,고정비용,
2015년12월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2015년12월22일,신한 LOVE 카드 사용대금 (2015.11.08 ~ 2015.12.07),232571,0,,카드대금>신한 LOVE 카드,,
2015년12월23일,레드카드 사용대금 (2015.11.12 ~ 2015.12.11),1471835,0,,카드대금>레드카드,,
2015년12월25일,보험비(실비),40000,0,,건강/문화>보장성보험,고정비용,
2015년12월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2015년12월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2015년12월25일,운전자보험,32000,0,,건강/문화>보장성보험,고정비용,
2015년12월25일,하나은행 적금,100000,0,,저축/보험>적금,"고정비용,",
2015년12월25일,CGV 스타워즈,0,20000,레드카드,건강/문화>문화생활,,
2015년12월25일,케익,0,25000,레드카드,경조사/회비>선물,,
2015년12월25일,면세 화장품,0,66500,레드카드,용돈/기타>선물,,
2015년12월26일,준오헤어,0,22100,레드카드,의복/미용>헤어/뷰티,,
2015년12월26일,점심(with 현아),0,17900,레드카드,식비>외식,,
2015년12월26일,리얼살몬(with 현아),0,38000,레드카드,식비>외식,,
2015년12월27일,랄프로렌 쇼핑(원래 11.27),0,346202,레드카드,의복/미용>의류비,신혼여행,
2015년12월27일,라면,1230,0,,식비>부식,,
2015년12월27일,아파트관리비(11월),102950,0,,주거/통신>관리비,,
2015년12월27일,도시가스비(11월),15850,0,,주거/통신>관리비,,
2015년12월27일,이케아레스토랑(with 현아),0,18200,레드카드,식비>외식,,
2015년12월28일,식빵,2700,0,,식비>부식,,
2015년12월28일,부모님 용돈,150000,0,,용돈/기타>용돈,,
2015년12월28일,대출이자,184109,0,,세금/이자>대출이자,,
2015년12월28일,핸드폰요금(11월),50580,0,,주거/통신>이동통신,,
2015년12월28일,커피,4100,0,,식비>커피/음료,,
2015년12월28일,각종 생활용품,0,56300,레드카드,생활용품>기타,결혼준비,
2015년12월28일,곗돈10차,1100000,0,,저축/보험>기타,계,
2015년12월29일,커피,2500,0,,식비>커피/음료,,
2015년12월29일,삼각김밥,800,0,,식비>간식,,
2015년12월29일,점심,7800,0,,식비>평일점심,,
2015년12월29일,CD,6000,0,,건강/문화>약국,,
2015년12월30일,문어탕(with 용K),31000,0,,식비>술/유흥,,
2015년12월30일,택시비,0,3600,레드카드,교통/차량>택시비P,,
2015년12월31일,아이스크림,3900,0,,식비>간식,,
2015년12월31일,소파 구매,0,1016025,레드카드,생활용품>가구/가전,결혼준비,
2016년01월01일,파리바게트,14800,0,,식비>간식,,
2016년01월01일,매직마우스2 구매,0,79000,신한 LOVE 카드,생활용품>가구/가전,,
2016년01월01일,식료품 구매,0,72410,레드카드,식비>주식,생활비,
2016년01월01일,대중교통비정산(12월),0,13000,레드카드,교통/차량>대중교통비,,
2016년01월01일,신용지킴이 수수료,0,900,레드카드,세금/이자>기타,,
2016년01월02일,네이버 뮤직,6800,0,,건강/문화>문화생활,,
2016년01월02일,다이소,13020,0,,생활용품>주방/욕실,,
2016년01월02일,삼성홈마트,7100,0,,식비>부식,생활비,
2016년01월02일,"이랴화로구이(with 민구,빱)",115000,0,,식비>술/유흥,,
2016년01월02일,택시비,0,18780,레드카드,교통/차량>택시비P,,
2016년01월02일,드라이크리닝,6000,0,,의복/미용>세탁수선비,,
2016년01월03일,삼성홈마트,6790,0,,식비>부식,생활비,
2016년01월03일,콜라,2640,0,,식비>부식,,
2016년01월03일,구글 드라이브,0,2407,레드카드,주거/통신>기타,,
2016년01월04일,점심,14000,0,,식비>평일점심,,
2016년01월04일,세안제,22000,0,,의복/미용>헤어/뷰티,,
2016년01월05일,점심,6000,0,,식비>평일점심,,
2016년01월06일,음료수,1450,0,,식비>커피/음료,,
2016년01월07일,점심,6000,0,,식비>평일점심,,
2016년01월07일,엥겔베르그과자점,8500,0,,식비>간식,,
2016년01월08일,점심,4500,0,,식비>평일점심,,
2016년01월09일,삼각김밥,800,0,,식비>간식,,
2016년01월09일,커피,3500,0,,식비>커피/음료,,
2016년01월09일,명직이 축의금,200700,0,,경조사/회비>경조사비,,
2016년01월09일,커피(with 현아),9300,0,,식비>커피/음료,,
2016년01월09일,러쉬,15000,0,,경조사/회비>선물,,
2016년01월09일,KTX 왕복,0,87300,레드카드,교통/차량>기타,,
