"날짜","yearMonth","category1","category2","detail","현금","카드","카드분류","total","type","totalExpenditure","totalIncome","totalSave"
"2015-11-30","2015-11","식비","커피/음료","커피",0,11740,"레드카드",11740,"expenditure",11740,0,0
"2015-12-01","2015-12","교통/차량","주유비","주유비",0,30000,"레드카드",30000,"expenditure",30000,0,0
"2015-12-01","2015-12","용돈/기타","선물","현아 화장품 면세",0,22816,"레드카드",22816,"expenditure",22816,0,0
"2015-12-01","2015-12","의복/미용","의류비","속옷",0,39700,"레드카드",39700,"expenditure",39700,0,0
"2015-12-01","2015-12","의복/미용","헤어/뷰티","로션",0,14900,"레드카드",14900,"expenditure",14900,0,0
"2015-12-01","2015-12","생활용품","잡화소모","치약",0,3200,"레드카드",3200,"expenditure",3200,0,0
"2015-12-01","2015-12","용돈/기타","선물","현아 화장품 면세",0,22687,"레드카드",22687,"expenditure",22687,0,0
"2015-12-01","2015-12","식비","커피/음료","커피",0,4800,"레드카드",4800,"expenditure",4800,0,0
"2015-12-01","2015-12","건강/문화","기타","위안화 환전 (1,500)",281595,0,NA,281595,"expenditure",281595,0,0
"2015-12-01","2015-12","생활용품","잡화소모","샴푸 3통",39000,0,NA,39000,"expenditure",39000,0,0
"2015-12-01","2015-12","식비","간식","간식",4900,0,NA,4900,"expenditure",4900,0,0
"2015-12-01","2015-12","교통/차량","대중교통비","대중교통비정산(11월)",0,13200,"레드카드",13200,"expenditure",13200,0,0
"2015-12-01","2015-12","세금/이자","기타","신용지킴이 수수료",0,900,"레드카드",900,"expenditure",900,0,0
"2015-12-02","2015-12","건강/문화","문화생활","네이버 뮤직",8500,0,NA,8500,"expenditure",8500,0,0
"2015-12-05","2015-12","경조사/회비","경조사비","축의금(덕헌이형)",1e+05,0,NA,1e+05,"expenditure",1e+05,0,0
"2015-12-12","2015-12","건강/문화","기타","위안화 환전(2000)",373397,0,NA,373397,"expenditure",373397,0,0
"2015-12-19","2015-12","주거/통신","인터넷","icloud 구매",0,1197,"레드카드",1197,"expenditure",1197,0,0
"2015-12-25","2015-12","건강/문화","보장성보험","보험비(실비)",40000,0,NA,40000,"expenditure",40000,0,0
"2015-12-25","2015-12","건강/문화","보장성보험","운전자보험",32000,0,NA,32000,"expenditure",32000,0,0
"2015-12-25","2015-12","건강/문화","문화생활","CGV 스타워즈",0,20000,"레드카드",20000,"expenditure",20000,0,0
"2015-12-25","2015-12","경조사/회비","선물","케익",0,25000,"레드카드",25000,"expenditure",25000,0,0
"2015-12-25","2015-12","용돈/기타","선물","면세 화장품",0,66500,"레드카드",66500,"expenditure",66500,0,0
"2015-12-26","2015-12","의복/미용","헤어/뷰티","준오헤어",0,22100,"레드카드",22100,"expenditure",22100,0,0
"2015-12-26","2015-12","식비","외식","점심(with 현아)",0,17900,"레드카드",17900,"expenditure",17900,0,0
"2015-12-26","2015-12","식비","외식","리얼살몬(with 현아)",0,38000,"레드카드",38000,"expenditure",38000,0,0
"2015-12-27","2015-12","의복/미용","의류비","랄프로렌 쇼핑(원래 11.27)",0,346202,"레드카드",346202,"expenditure",346202,0,0
"2015-12-27","2015-12","식비","부식","라면",1230,0,NA,1230,"expenditure",1230,0,0
"2015-12-27","2015-12","주거/통신","관리비","아파트관리비(11월)",102950,0,NA,102950,"expenditure",102950,0,0
"2015-12-27","2015-12","주거/통신","관리비","도시가스비(11월)",15850,0,NA,15850,"expenditure",15850,0,0
"2015-12-27","2015-12","식비","외식","이케아레스토랑(with 현아)",0,18200,"레드카드",18200,"expenditure",18200,0,0
"2015-12-28","2015-12","식비","부식","식빵",2700,0,NA,2700,"expenditure",2700,0,0
"2015-12-28","2015-12","용돈/기타","용돈","부모님 용돈",150000,0,NA,150000,"expenditure",150000,0,0
"2015-12-28","2015-12","세금/이자","대출이자","대출이자",184109,0,NA,184109,"expenditure",184109,0,0
"2015-12-28","2015-12","주거/통신","이동통신","핸드폰요금(11월)",50580,0,NA,50580,"expenditure",50580,0,0
"2015-12-28","2015-12","식비","커피/음료","커피",4100,0,NA,4100,"expenditure",4100,0,0
"2015-12-28","2015-12","생활용품","기타","각종 생활용품",0,56300,"레드카드",56300,"expenditure",56300,0,0
"2015-12-29","2015-12","식비","커피/음료","커피",2500,0,NA,2500,"expenditure",2500,0,0
"2015-12-29","2015-12","식비","간식","삼각김밥",800,0,NA,800,"expenditure",800,0,0
"2015-12-29","2015-12","식비","평일점심","점심",7800,0,NA,7800,"expenditure",7800,0,0
"2015-12-29","2015-12","건강/문화","약국","CD",6000,0,NA,6000,"expenditure",6000,0,0
"2015-12-30","2015-12","식비","술/유흥","문어탕(with 용K)",31000,0,NA,31000,"expenditure",31000,0,0
"2015-12-30","2015-12","교통/차량","택시비P","택시비",0,3600,"레드카드",3600,"expenditure",3600,0,0
"2015-12-31","2015-12","식비","간식","아이스크림",3900,0,NA,3900,"expenditure",3900,0,0
"2015-12-31","2015-12","생활용품","가구/가전","소파 구매",0,1016025,"레드카드",1016025,"expenditure",1016025,0,0
"2016-01-01","2016-01","식비","간식","파리바게트",14800,0,NA,14800,"expenditure",14800,0,0
"2016-01-01","2016-01","생활용품","가구/가전","매직마우스2 구매",0,79000,"신한 LOVE 카드",79000,"expenditure",79000,0,0
"2016-01-01","2016-01","식비","주식","식료품 구매",0,72410,"레드카드",72410,"expenditure",72410,0,0
"2016-01-01","2016-01","교통/차량","대중교통비","대중교통비정산(12월)",0,13000,"레드카드",13000,"expenditure",13000,0,0
"2016-01-01","2016-01","세금/이자","기타","신용지킴이 수수료",0,900,"레드카드",900,"expenditure",900,0,0
"2016-01-02","2016-01","건강/문화","문화생활","네이버 뮤직",6800,0,NA,6800,"expenditure",6800,0,0
"2016-01-02","2016-01","생활용품","주방/욕실","다이소",13020,0,NA,13020,"expenditure",13020,0,0
"2016-01-02","2016-01","식비","부식","삼성홈마트",7100,0,NA,7100,"expenditure",7100,0,0
"2016-01-02","2016-01","식비","술/유흥","이랴화로구이(with 민구,빱)",115000,0,NA,115000,"expenditure",115000,0,0
"2016-01-02","2016-01","교통/차량","택시비P","택시비",0,18780,"레드카드",18780,"expenditure",18780,0,0
"2016-01-02","2016-01","의복/미용","세탁수선비","드라이크리닝",6000,0,NA,6000,"expenditure",6000,0,0
"2016-01-03","2016-01","식비","부식","삼성홈마트",6790,0,NA,6790,"expenditure",6790,0,0
"2016-01-03","2016-01","식비","부식","콜라",2640,0,NA,2640,"expenditure",2640,0,0
"2016-01-03","2016-01","주거/통신","기타","구글 드라이브",0,2407,"레드카드",2407,"expenditure",2407,0,0
"2016-01-04","2016-01","식비","평일점심","점심",14000,0,NA,14000,"expenditure",14000,0,0
"2016-01-04","2016-01","의복/미용","헤어/뷰티","세안제",22000,0,NA,22000,"expenditure",22000,0,0
"2016-01-05","2016-01","식비","평일점심","점심",6000,0,NA,6000,"expenditure",6000,0,0
"2016-01-06","2016-01","식비","커피/음료","음료수",1450,0,NA,1450,"expenditure",1450,0,0
"2016-01-07","2016-01","식비","평일점심","점심",6000,0,NA,6000,"expenditure",6000,0,0
"2016-01-07","2016-01","식비","간식","엥겔베르그과자점",8500,0,NA,8500,"expenditure",8500,0,0
"2016-01-08","2016-01","식비","평일점심","점심",4500,0,NA,4500,"expenditure",4500,0,0
"2016-01-09","2016-01","식비","간식","삼각김밥",800,0,NA,800,"expenditure",800,0,0
"2016-01-09","2016-01","식비","커피/음료","커피",3500,0,NA,3500,"expenditure",3500,0,0
"2016-01-09","2016-01","경조사/회비","경조사비","명직이 축의금",200700,0,NA,200700,"expenditure",200700,0,0
"2016-01-09","2016-01","식비","커피/음료","커피(with 현아)",9300,0,NA,9300,"expenditure",9300,0,0
"2016-01-09","2016-01","경조사/회비","선물","러쉬",15000,0,NA,15000,"expenditure",15000,0,0
"2016-01-09","2016-01","교통/차량","기타","KTX 왕복",0,87300,"레드카드",87300,"expenditure",87300,0,0
"2016-01-09","2016-01","식비","커피/음료","음료수",0,3000,"레드카드",3000,"expenditure",3000,0,0
"2016-01-10","2016-01","세금/이자","기타","고속버스 취소 수수료",0,5000,"레드카드",5000,"expenditure",5000,0,0
"2016-01-10","2016-01","식비","커피/음료","음료수",2350,0,NA,2350,"expenditure",2350,0,0
"2016-01-11","2016-01","식비","평일점심","점심",6000,0,NA,6000,"expenditure",6000,0,0
"2016-01-11","2016-01","식비","부식","막걸리",1500,0,NA,1500,"expenditure",1500,0,0
"2016-01-12","2016-01","식비","평일저녁","저녁",6000,0,NA,6000,"expenditure",6000,0,0
"2016-01-14","2016-01","식비","평일점심","점심",4400,0,NA,4400,"expenditure",4400,0,0
"2016-01-14","2016-01","식비","커피/음료","음료수쏨",0,10100,"레드카드",10100,"expenditure",10100,0,0
"2016-01-14","2016-01","생활용품","기타","캡슐 홀더",0,25935,"레드카드",25935,"expenditure",25935,0,0
"2016-01-14","2016-01","식비","부식","네스프레소 캡슐",0,38100,"레드카드",38100,"expenditure",38100,0,0
"2016-01-14","2016-01","식비","부식","소수",5200,0,NA,5200,"expenditure",5200,0,0
"2016-01-15","2016-01","식비","평일점심","점심",6000,0,NA,6000,"expenditure",6000,0,0
"2016-01-15","2016-01","식비","간식","간식",2380,0,NA,2380,"expenditure",2380,0,0
"2016-01-15","2016-01","식비","간식","간식",2800,0,NA,2800,"expenditure",2800,0,0
"2016-01-16","2016-01","생활용품","잡화소모","면도날",0,48970,"레드카드",48970,"expenditure",48970,0,0
"2016-01-16","2016-01","생활용품","잡화소모","쉐이빙폼",0,20833,"레드카드",20833,"expenditure",20833,0,0
"2016-01-16","2016-01","식비","부식","생수",0,10430,"레드카드",10430,"expenditure",10430,0,0
"2016-01-17","2016-01","식비","간식","파리바게트",2500,0,NA,2500,"expenditure",2500,0,0
"2016-01-18","2016-01","생활용품","기타","스패너",19200,0,NA,19200,"expenditure",19200,0,0
"2016-01-18","2016-01","식비","평일점심","점심",4400,0,NA,4400,"expenditure",4400,0,0
"2016-01-18","2016-01","식비","간식","간식",2900,0,NA,2900,"expenditure",2900,0,0
"2016-01-18","2016-01","식비","평일저녁","저녁",4500,0,NA,4500,"expenditure",4500,0,0
"2016-01-18","2016-01","의복/미용","헤어/뷰티","준오헤어",0,22400,"레드카드",22400,"expenditure",22400,0,0
"2016-01-19","2016-01","교통/차량","기타","자동차 구매",27390000,0,NA,27390000,"expenditure",27390000,0,0
"2016-01-19","2016-01","식비","평일저녁","저녁",7500,0,NA,7500,"expenditure",7500,0,0
"2016-01-19","2016-01","식비","간식","과자",1000,0,NA,1000,"expenditure",1000,0,0
"2016-01-19","2016-01","식비","부식","생수",1700,0,NA,1700,"expenditure",1700,0,0
"2016-01-20","2016-01","식비","평일점심","점심",9000,0,NA,9000,"expenditure",9000,0,0
"2016-01-20","2016-01","식비","간식","간식",1400,0,NA,1400,"expenditure",1400,0,0
"2016-01-20","2016-01","식비","간식","간식",2550,0,NA,2550,"expenditure",2550,0,0
"2016-01-21","2016-01","식비","평일점심","점심",4500,0,NA,4500,"expenditure",4500,0,0
"2016-01-21","2016-01","식비","평일저녁","저녁",2550,0,NA,2550,"expenditure",2550,0,0
"2016-01-22","2016-01","식비","평일점심","점심",5790,0,NA,5790,"expenditure",5790,0,0
"2016-01-22","2016-01","식비","외식","치킨(with 현아)",15000,0,NA,15000,"expenditure",15000,0,0
"2016-01-22","2016-01","교통/차량","택시비P","택시비",0,15700,"레드카드",15700,"expenditure",15700,0,0
"2016-01-23","2016-01","식비","외식","집뜰이 횟값",120000,0,NA,120000,"expenditure",120000,0,0
"2016-01-25","2016-01","건강/문화","보장성보험","보험비(실비)",40000,0,NA,40000,"expenditure",40000,0,0
"2016-01-25","2016-01","건강/문화","보장성보험","운전자보험",32000,0,NA,32000,"expenditure",32000,0,0
"2016-01-25","2016-01","식비","평일점심","점심",4400,0,NA,4400,"expenditure",4400,0,0
"2016-01-25","2016-01","식비","간식","간식",6400,0,NA,6400,"expenditure",6400,0,0
"2016-01-25","2016-01","교통/차량","기타","차량등록비",1805000,0,NA,1805000,"expenditure",1805000,0,0
"2016-01-25","2016-01","용돈/기타","용돈","부모님 용돈",150000,0,NA,150000,"expenditure",150000,0,0
"2016-01-25","2016-01","교통/차량","기타","네비 및 코팅 시공비",750000,0,NA,750000,"expenditure",750000,0,0
"2016-01-25","2016-01","주거/통신","관리비","도시가스비(12월)",47690,0,NA,47690,"expenditure",47690,0,0
"2016-01-25","2016-01","주거/통신","관리비","아파트관리비(12월)",106860,0,NA,106860,"expenditure",106860,0,0
"2016-01-25","2016-01","교통/차량","기타","[1/2개월] 자동차 보험료(삼성화재)",0,503765,"신한 LOVE 카드",503765,"expenditure",503765,0,0
"2016-01-26","2016-01","식비","평일점심","점심",4400,0,NA,4400,"expenditure",4400,0,0
"2016-01-26","2016-01","건강/문화","병원비","약국",6000,0,NA,6000,"expenditure",6000,0,0
"2016-01-26","2016-01","생활용품","기타","차량 세차용품",69340,0,NA,69340,"expenditure",69340,0,0
"2016-01-27","2016-01","식비","평일점심","점심",4500,0,NA,4500,"expenditure",4500,0,0
"2016-01-27","2016-01","식비","커피/음료","커피",7800,0,NA,7800,"expenditure",7800,0,0
"2016-01-27","2016-01","교통/차량","대중교통비","핸드폰요금(12월)",67100,0,NA,67100,"expenditure",67100,0,0
"2016-01-28","2016-01","식비","간식","간식",2800,0,NA,2800,"expenditure",2800,0,0
"2016-01-28","2016-01","식비","평일점심","점심",4400,0,NA,4400,"expenditure",4400,0,0
"2016-01-28","2016-01","식비","간식","간식",8420,0,NA,8420,"expenditure",8420,0,0
"2016-01-28","2016-01","경조사/회비","모임회비","회식비",10000,0,NA,10000,"expenditure",10000,0,0
"2016-01-28","2016-01","세금/이자","대출이자","대출이자",203350,0,NA,203350,"expenditure",203350,0,0
"2016-01-29","2016-01","식비","평일점심","점심",9000,0,NA,9000,"expenditure",9000,0,0
"2016-01-29","2016-01","식비","간식","간식",4250,0,NA,4250,"expenditure",4250,0,0
"2016-01-29","2016-01","식비","간식","간식",2400,0,NA,2400,"expenditure",2400,0,0
"2016-01-31","2016-01","식비","외식","도미노피자(with 현아)",27170,0,NA,27170,"expenditure",27170,0,0
"2016-02-01","2016-02","식비","평일점심","점심",4500,0,NA,4500,"expenditure",4500,0,0
"2016-02-01","2016-02","세금/이자","기타","신용지킴이 수수료",0,900,"레드카드",900,"expenditure",900,0,0
"2016-02-01","2016-02","식비","평일저녁","저녁",4400,0,NA,4400,"expenditure",4400,0,0
"2016-02-01","2016-02","교통/차량","대중교통비","대중교통비정산(1월)",0,65700,"레드카드",65700,"expenditure",65700,0,0
"2016-02-01","2016-02","주거/통신","기타","아이클라우드",0,1223,"레드카드",1223,"expenditure",1223,0,0
"2016-02-02","2016-02","건강/문화","문화생활","네이버 뮤직",5894,0,NA,5894,"expenditure",5894,0,0
"2016-02-02","2016-02","식비","평일점심","점심",6190,0,NA,6190,"expenditure",6190,0,0
"2016-02-03","2016-02","식비","평일점심","점심",3400,0,NA,3400,"expenditure",3400,0,0
"2016-02-04","2016-02","식비","평일점심","점심",10000,0,NA,10000,"expenditure",10000,0,0
"2016-02-04","2016-02","교통/차량","차량유지보수","차 수리비",2e+05,0,NA,2e+05,"expenditure",2e+05,0,0
"2016-02-05","2016-02","식비","간식","간식",5610,0,NA,5610,"expenditure",5610,0,0
"2016-02-05","2016-02","식비","커피/음료","커피쏨",0,9500,"레드카드",9500,"expenditure",9500,0,0
"2016-02-05","2016-02","식비","평일점심","점심",11000,0,NA,11000,"expenditure",11000,0,0
"2016-02-06","2016-02","식비","부식","부식비",7710,0,NA,7710,"expenditure",7710,0,0
"2016-02-06","2016-02","생활용품","잡화소모","봉투",600,0,NA,600,"expenditure",600,0,0
"2016-02-06","2016-02","경조사/회비","데이트","스타벅스(with 현아)",0,10900,"레드카드",10900,"expenditure",10900,0,0
"2016-02-06","2016-02","경조사/회비","데이트","현아 옷",0,19900,"레드카드",19900,"expenditure",19900,0,0
"2016-02-07","2016-02","식비","부식","약과",7000,0,NA,7000,"expenditure",7000,0,0
"2016-02-09","2016-02","식비","간식","아이스크림",3420,0,NA,3420,"expenditure",3420,0,0
"2016-02-10","2016-02","생활용품","잡화소모","담요",15900,0,NA,15900,"expenditure",15900,0,0
"2016-02-11","2016-02","식비","평일점심","점심",10000,0,NA,10000,"expenditure",10000,0,0
"2016-02-11","2016-02","생활용품","잡화소모","콘돔",15360,0,NA,15360,"expenditure",15360,0,0
"2016-02-11","2016-02","경조사/회비","모임회비","상금턱",49250,0,NA,49250,"expenditure",49250,0,0
"2016-02-12","2016-02","식비","외식","집뜰이 횟값",80000,0,NA,80000,"expenditure",80000,0,0
"2016-02-12","2016-02","식비","부식","쑥갓",1130,0,NA,1130,"expenditure",1130,0,0
